100 0.00037
600 0.00023
1100 0.00026
1600 0.00018
2100 0.00022
2600 0.00031
3100 0.0004
3600 0.00025
4100 0.00025
4600 0.00036
5100 0.00025
5600 0.00029
6100 0.00035
6600 0.00041
7100 0.00033
7600 0.00041
8100 0.00032
8600 0.00025
9100 0.00028
9600 0.00028
10100 0.00027
10600 0.00028
11100 0.00031
11600 0.00024
12100 0.00027
12600 0.00027
13100 0.00095
13600 0.00039
14100 0.00027
14600 0.00027
15100 0.00028
15600 0.00027
16100 0.0003
16600 0.00029
17100 0.00025
17600 0.00029
18100 0.00042
18600 0.00029
19100 0.00038
19600 0.00022
20100 0.00032
20600 0.00024
21100 0.00027
21600 0.00029
22100 0.00025
22600 0.00028
23100 0.00027
23600 0.00022
24100 0.00022
24600 0.00023
25100 0.00022
25600 0.00022
26100 0.00054
26600 0.00021
27100 0.00021
27600 0.00023
28100 0.00024
28600 0.00022
29100 0.00023
29600 0.00021
30100 0.00021
30600 0.00022
31100 0.00023
31600 0.00022
32100 0.00021
32600 0.00025
33100 0.00022
33600 0.00033
34100 0.00021
34600 0.00025
35100 0.00022
35600 0.00021
36100 0.0002
36600 0.00043
37100 0.00026
37600 0.00025
38100 0.00047
38600 0.0003
39100 0.00028
39600 0.00032
40100 0.00032
40600 0.00044
41100 0.00022
41600 0.0003
42100 0.00034
42600 0.00022
43100 0.00025
43600 0.00024
44100 0.00022
44600 0.00021
45100 0.00024
45600 0.00024
46100 0.00023
46600 0.00026
47100 0.00035
47600 0.00034
48100 0.0003
48600 0.0003
49100 0.00022
49600 0.00023
50100 0.00023
50600 0.00035
51100 0.00033
51600 0.00044
52100 0.0004
52600 0.000439
53100 0.00023
53600 0.00023
54100 0.00024
54600 0.00029
55100 0.00026
55600 0.00024
56100 0.00024
56600 0.00024
57100 0.00023
57600 0.00021
58100 0.00024
58600 0.00022
59100 0.00022
59600 0.0002
60100 0.00024
60600 0.00022
61100 0.00026
61600 0.00027
62100 0.00024
62600 0.00022
63100 0.00023
63600 0.00022
64100 0.00024
64600 0.00022
65100 0.00027
65600 0.00023
66100 0.00022
66600 0.00023
67100 0.00025
67600 0.00025
68100 0.00026
68600 0.00025
69100 0.00021
69600 0.00023
70100 0.00031
70600 0.00036
71100 0.0003
71600 0.00029
72100 0.00029
72600 0.00049
73100 0.00044
73600 0.0003
74100 0.0003
74600 0.00032
75100 0.00032
75600 0.00034
76100 0.00023
76600 0.00027
77100 0.00028
77600 0.00027
78100 0.00022
78600 0.00023
79100 0.00023
79600 0.00033
80100 0.00031
80600 0.00046
81100 0.00054
81600 0.00072
82100 0.00023
82600 0.00028
83100 0.00036
83600 0.00022
84100 0.00023
84600 0.00023
85100 0.00024
85600 0.00026
86100 0.00024
86600 0.00051
87100 0.00037
87600 0.00033
88100 0.00044
88600 0.00029
89100 0.00033
89600 0.0003
90100 0.00028
90600 0.0003
91100 0.00024
91600 0.00022
92100 0.00022
92600 0.00025
93100 0.0003
93600 0.00032
94100 0.0003
94600 0.00023
95100 0.00025
95600 0.00045
96100 0.00034
96600 0.00041
97100 0.00028
97600 0.00028
98100 0.00029
98600 0.00031
99100 0.00046
99600 0.00035
100100 0.00032
100600 0.0005
101100 0.00042
101600 0.00024
102100 0.00025
102600 0.00031
103100 0.00042
103600 0.00023
104100 0.00038
104600 0.00032
105100 0.00025
105600 0.00022
106100 0.00024
106600 0.00056
107100 0.00038
107600 0.00035
108100 0.00025
108600 0.00023
109100 0.00023
109600 0.00032
110100 0.0003
110600 0.00022
111100 0.00022
111600 0.00025
112100 0.00027
112600 0.00025
113100 0.00022
113600 0.00036
114100 0.001
114600 0.00032
115100 0.00035
115600 0.00028
116100 0.00028
116600 0.0003
117100 0.00026
117600 0.00024
118100 0.00078
118600 0.00033
119100 0.00034
119600 0.00037
120100 0.0003
120600 0.00024
121100 0.00025
121600 0.00034
122100 0.00034
122600 0.00047
123100 0.00032
123600 0.0003
124100 0.00058
124600 0.00051
125100 0.00033
125600 0.00023
126100 0.00024
126600 0.00022
127100 0.00024
127600 0.00025
128100 0.00025
128600 0.00026
129100 0.00052
129600 0.00028
130100 0.00065
130600 0.00046
131100 0.00036
131600 0.0003
132100 0.00023
132600 0.00029
133100 0.00026
133600 0.00022
134100 0.00027
134600 0.00023
135100 0.00025
135600 0.00021
136100 0.00024
136600 0.00028
137100 0.00023
137600 0.00023
138100 0.00025
138600 0.00023
139100 0.0004
139600 0.00045
140100 0.00042
140600 0.00109
